CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
531,100020010202200001,202200001,2022-08-28,20,10,1,1,5,14,2,2,2022-08-27 05:04:00,2022-08-27 05:45:00,2022-08-27 07:46:00,13.260207,77.482703,Masked FIR summary for unlawful assembly case 0531.
532,100040021202000003,202000003,2020-08-01,47,21,1,1,1,2,2,4,2020-08-01 02:46:00,2020-08-01 05:39:00,2020-08-01 06:02:00,13.348506,77.094868,Masked FIR summary for assault case 0532.
533,100040020202000006,202000006,2020-11-23,44,20,1,1,2,7,3,4,2020-11-18 11:20:00,2020-11-18 13:38:00,2020-11-18 15:01:00,13.354474,77.054373,Masked FIR summary for burglary case 0533.
534,100040020202200002,202200002,2022-02-25,43,20,1,1,3,10,3,4,2022-02-21 07:41:00,2022-02-21 08:56:00,2022-02-21 09:56:00,13.393808,77.12574,Masked FIR summary for cyber fraud case 0534.
535,300050023202200001,202200001,2022-11-30,50,23,3,1,4,12,1,5,2022-11-27 17:17:00,2022-11-27 19:04:00,2022-11-27 20:09:00,12.821236,74.951449,Masked FIR summary for drug possession case 0535.
536,800100044202400001,202400001,2024-02-08,97,44,8,1,5,15,4,10,2024-02-03 02:30:00,2024-02-03 03:37:00,2024-02-03 05:54:00,13.020951,76.09509,Masked FIR summary for rioting case 0536.
537,100060030202000002,202000002,2020-12-24,67,30,1,1,2,8,3,6,2020-12-20 00:18:00,2020-12-20 02:15:00,2020-12-20 03:52:00,15.804963,74.416764,Masked FIR summary for vandalism case 0537.
538,100010006202000004,202000004,2020-11-11,12,6,1,1,3,9,2,1,2020-11-07 20:40:00,2020-11-07 21:03:00,2020-11-07 21:49:00,13.003623,77.533042,Masked FIR summary for fraud case 0538.
539,100090041202200001,202200001,2022-10-15,92,41,1,1,5,14,2,9,2022-10-14 08:07:00,2022-10-14 09:26:00,2022-10-14 11:42:00,15.095937,76.982081,Masked FIR summary for unlawful assembly case 0539.
540,100010007202100002,202100002,2021-11-17,13,7,1,1,4,12,3,1,2021-11-13 01:28:00,2021-11-13 04:45:00,2021-11-13 05:07:00,12.995622,77.486578,Masked FIR summary for drug possession case 0540.
541,300080038202400001,202400001,2024-12-17,87,38,3,2,1,4,3,8,2024-12-12 11:28:00,2024-12-12 13:04:00,2024-12-12 15:08:00,15.382236,74.952027,Masked FIR summary for sexual assault case 0541.
542,100030015202500002,202500002,2025-04-24,31,15,1,1,3,11,5,3,2025-04-22 03:07:00,2025-04-22 05:42:00,2025-04-22 08:26:00,12.398653,76.630747,Masked FIR summary for cheque fraud case 0542.
543,800070034202300001,202300001,2023-05-26,76,34,8,1,4,12,5,7,2023-05-23 05:36:00,2023-05-23 07:33:00,2023-05-23 09:47:00,17.30377,76.79364,Masked FIR summary for drug possession case 0543.
544,100020012202000005,202000005,2020-07-12,26,12,1,2,2,6,2,2,2020-07-07 20:08:00,2020-07-07 21:48:00,2020-07-07 22:39:00,13.139083,77.52136,Masked FIR summary for robbery case 0544.
545,100030017202000002,202000002,2020-08-03,39,17,1,1,1,2,2,3,2020-07-31 23:52:00,2020-08-01 03:11:00,2020-08-01 04:41:00,12.319207,76.689289,Masked FIR summary for assault case 0545.
546,400090041202500001,202500001,2025-02-19,92,41,4,2,1,4,2,9,2025-02-18 19:44:00,2025-02-18 21:48:00,2025-02-18 22:11:00,15.070424,76.974028,Masked FIR summary for sexual assault case 0546.
547,100010003202200002,202200002,2022-10-27,2,3,1,1,5,15,2,1,2022-10-26 22:32:00,2022-10-26 23:23:00,2022-10-27 00:01:00,12.898722,77.543422,Masked FIR summary for rioting case 0547.
548,100040019202400002,202400002,2024-09-09,41,19,1,1,2,7,5,4,2024-09-05 21:26:00,2024-09-06 00:15:00,2024-09-06 00:22:00,13.27073,77.068147,Masked FIR summary for burglary case 0548.
549,400120054202000001,202000001,2020-01-02,123,54,4,2,4,13,5,12,2019-12-29 00:17:00,2019-12-29 01:41:00,2019-12-29 02:06:00,13.249467,74.735177,Masked FIR summary for drug trafficking case 0549.
550,100040021202100001,202100001,2021-05-22,48,21,1,1,1,2,3,4,2021-05-20 10:42:00,2021-05-20 11:27:00,2021-05-20 14:21:00,13.386731,77.111133,Masked FIR summary for assault case 0550.
551,100090040202100004,202100004,2021-02-04,89,40,1,2,2,6,5,9,2021-02-01 02:32:00,2021-02-01 05:54:00,2021-02-01 07:34:00,15.188813,76.913369,Masked FIR summary for robbery case 0551.
552,100020012202000006,202000006,2020-06-20,25,12,1,1,2,7,4,2,2020-06-17 11:12:00,2020-06-17 13:53:00,2020-06-17 16:12:00,13.11501,77.555005,Masked FIR summary for burglary case 0552.
553,100050024202500003,202500003,2025-02-09,53,24,1,1,2,5,3,5,2025-02-06 21:02:00,2025-02-06 22:42:00,2025-02-06 23:21:00,12.864979,74.926493,Masked FIR summary for theft case 0553.
554,100120052202500001,202500001,2025-09-29,116,52,1,2,2,6,1,12,2025-09-25 20:36:00,2025-09-26 00:23:00,2025-09-26 03:05:00,13.360635,74.763312,Masked FIR summary for robbery case 0554.
555,100050025202300003,202300003,2023-02-14,57,25,1,1,3,10,4,5,2023-02-13 17:46:00,2023-02-13 20:09:00,2023-02-13 22:00:00,12.748669,74.950869,Masked FIR summary for cyber fraud case 0555.
556,100030014202300001,202300001,2023-07-02,30,14,1,1,4,12,3,3,2023-07-02 10:04:00,2023-07-02 13:54:00,2023-07-02 14:19:00,12.40042,76.729882,Masked FIR summary for drug possession case 0556.
557,100070032202300002,202300002,2023-07-28,71,32,1,2,1,1,1,7,2023-07-24 10:08:00,2023-07-24 13:49:00,2023-07-24 15:57:00,17.404112,76.860252,Masked FIR summary for murder case 0557.
558,100040020202100004,202100004,2021-10-27,45,20,1,1,3,10,3,4,2021-10-26 23:09:00,2021-10-26 23:51:00,2021-10-27 01:22:00,13.328313,77.114895,Masked FIR summary for cyber fraud case 0558.
559,800030016202100001,202100001,2021-10-02,34,16,8,1,1,2,3,3,2021-09-29 04:26:00,2021-09-29 05:58:00,2021-09-29 08:17:00,12.285626,76.711798,Masked FIR summary for assault case 0559.
560,100040019202200004,202200004,2022-02-27,42,19,1,2,1,1,2,4,2022-02-23 01:45:00,2022-02-23 05:33:00,2022-02-23 07:12:00,13.297478,77.103121,Masked FIR summary for murder case 0560.
561,100040020202500004,202500004,2025-02-07,44,20,1,1,2,8,4,4,2025-02-04 03:24:00,2025-02-04 03:41:00,2025-02-04 06:00:00,13.340462,77.137103,Masked FIR summary for vandalism case 0561.
562,800010008202300001,202300001,2023-01-24,17,8,8,1,5,15,2,1,2023-01-20 14:47:00,2023-01-20 17:11:00,2023-01-20 20:07:00,12.936133,77.616044,Masked FIR summary for rioting case 0562.
563,100010007202000005,202000005,2020-05-07,15,7,1,2,4,13,1,1,2020-05-02 16:58:00,2020-05-02 18:43:00,2020-05-02 21:42:00,13.04338,77.57488,Masked FIR summary for drug trafficking case 0563.
564,100100045202500002,202500002,2025-11-18,100,45,1,1,2,5,3,10,2025-11-15 00:29:00,2025-11-15 03:13:00,2025-11-15 04:33:00,13.060331,76.160773,Masked FIR summary for theft case 0564.
565,100100044202200002,202200002,2022-11-09,99,44,1,1,3,9,4,10,2022-11-08 21:55:00,2022-11-08 23:51:00,2022-11-09 01:34:00,13.004382,76.09219,Masked FIR summary for fraud case 0565.
566,100010006202500002,202500002,2025-08-18,10,6,1,2,2,6,4,1,2025-08-15 20:55:00,2025-08-15 23:38:00,2025-08-16 01:17:00,13.000128,77.542672,Masked FIR summary for robbery case 0566.
567,100080038202200002,202200002,2022-05-06,87,38,1,1,2,8,2,8,2022-05-05 14:22:00,2022-05-05 18:18:00,2022-05-05 20:29:00,15.373268,74.97264,Masked FIR summary for vandalism case 0567.
568,100060028202400002,202400002,2024-06-18,61,28,1,1,2,7,5,6,2024-06-14 22:39:00,2024-06-14 23:44:00,2024-06-15 00:24:00,15.935147,74.469334,Masked FIR summary for burglary case 0568.
569,300050023202500001,202500001,2025-09-30,50,23,3,1,3,9,4,5,2025-09-26 08:38:00,2025-09-26 11:05:00,2025-09-26 11:57:00,12.785648,74.964385,Masked FIR summary for fraud case 0569.
570,100010008202100004,202100004,2021-08-10,17,8,1,1,2,5,5,1,2021-08-06 09:08:00,2021-08-06 11:55:00,2021-08-06 14:37:00,12.921792,77.609915,Masked FIR summary for theft case 0570.
571,100060030202300003,202300003,2023-08-03,69,30,1,1,5,15,2,6,2023-08-01 06:00:00,2023-08-01 08:03:00,2023-08-01 08:23:00,15.750079,74.480699,Masked FIR summary for rioting case 0571.
572,100090041202000002,202000002,2020-10-16,91,41,1,1,3,10,2,9,2020-10-14 01:33:00,2020-10-14 02:58:00,2020-10-14 05:43:00,15.048806,76.938595,Masked FIR summary for cyber fraud case 0572.
573,100030017202400002,202400002,2024-12-17,37,17,1,2,2,6,4,3,2024-12-15 17:55:00,2024-12-15 20:04:00,2024-12-15 21:51:00,12.280432,76.688725,Masked FIR summary for robbery case 0573.
574,100070034202200001,202200001,2022-10-22,76,34,1,2,1,1,1,7,2022-10-21 00:52:00,2022-10-21 02:49:00,2022-10-21 04:21:00,17.293427,76.816038,Masked FIR summary for murder case 0574.
575,100020011202200002,202200002,2022-11-30,24,11,1,1,3,11,1,2,2022-11-25 10:57:00,2022-11-25 12:43:00,2022-11-25 14:00:00,13.210981,77.48594,Masked FIR summary for cheque fraud case 0575.
576,100080038202100005,202100005,2021-08-02,87,38,1,1,3,11,3,8,2021-07-31 23:21:00,2021-08-01 01:25:00,2021-08-01 03:57:00,15.34548,74.994143,Masked FIR summary for cheque fraud case 0576.
577,100080036202400003,202400003,2024-06-15,79,36,1,2,1,3,1,8,2024-06-14 04:21:00,2024-06-14 06:53:00,2024-06-14 07:40:00,15.556064,75.064402,Masked FIR summary for kidnapping case 0577.
578,100050024202000004,202000004,2020-05-23,52,24,1,1,2,8,3,5,2020-05-23 05:08:00,2020-05-23 08:06:00,2020-05-23 10:53:00,12.877786,74.971808,Masked FIR summary for vandalism case 0578.
579,100020010202100003,202100003,2021-06-23,19,10,1,1,5,15,3,2,2021-06-19 15:15:00,2021-06-19 18:23:00,2021-06-19 20:00:00,13.229651,77.496872,Masked FIR summary for rioting case 0579.
580,100080038202300003,202300003,2023-03-27,85,38,1,1,5,14,4,8,2023-03-25 22:23:00,2023-03-26 02:12:00,2023-03-26 02:23:00,15.366068,74.93589,Masked FIR summary for unlawful assembly case 0580.
581,100100046202500002,202500002,2025-10-14,104,46,1,1,5,14,2,10,2025-10-12 13:18:00,2025-10-12 15:53:00,2025-10-12 17:59:00,12.971021,76.188761,Masked FIR summary for unlawful assembly case 0581.
582,100070033202300002,202300002,2023-07-16,74,33,1,2,1,1,2,7,2023-07-13 07:37:00,2023-07-13 09:48:00,2023-07-13 11:45:00,17.294993,76.744687,Masked FIR summary for murder case 0582.
583,100080037202200003,202200003,2022-09-28,82,37,1,1,3,10,2,8,2022-09-25 09:48:00,2022-09-25 11:28:00,2022-09-25 13:11:00,15.37924,74.954846,Masked FIR summary for cyber fraud case 0583.
584,100010005202000002,202000002,2020-07-16,7,5,1,1,5,15,3,1,2020-07-14 13:51:00,2020-07-14 16:54:00,2020-07-14 17:28:00,12.944092,77.551851,Masked FIR summary for rioting case 0584.
585,100060030202200005,202200005,2022-04-21,69,30,1,1,4,12,3,6,2022-04-21 01:25:00,2022-04-21 03:49:00,2022-04-21 04:12:00,15.775052,74.491379,Masked FIR summary for drug possession case 0585.
586,100060029202500005,202500005,2025-05-19,64,29,1,2,2,6,3,6,2025-05-19 05:50:00,2025-05-19 07:34:00,2025-05-19 09:23:00,15.916473,74.563548,Masked FIR summary for robbery case 0586.
587,100060029202100002,202100002,2021-12-17,64,29,1,2,4,13,5,6,2021-12-13 09:48:00,2021-12-13 13:11:00,2021-12-13 15:28:00,15.942574,74.558957,Masked FIR summary for drug trafficking case 0587.
588,100060030202400003,202400003,2024-03-07,67,30,1,1,1,2,3,6,2024-03-06 09:24:00,2024-03-06 09:43:00,2024-03-06 09:59:00,15.807715,74.456369,Masked FIR summary for assault case 0588.
589,100030015202200002,202200002,2022-07-05,33,15,1,2,1,1,2,3,2022-07-05 02:07:00,2022-07-05 03:04:00,2022-07-05 03:23:00,12.404652,76.627393,Masked FIR summary for murder case 0589.
590,100030016202200002,202200002,2022-06-10,35,16,1,1,3,9,2,3,2022-06-10 07:56:00,2022-06-10 10:32:00,2022-06-10 13:22:00,12.300154,76.711965,Masked FIR summary for fraud case 0590.
591,100010004202200002,202200002,2022-10-21,5,4,1,2,4,13,6,1,2022-10-18 22:01:00,2022-10-19 00:54:00,2022-10-19 02:29:00,13.000909,77.621212,Masked FIR summary for drug trafficking case 0591.
592,100120053202500002,202500002,2025-11-02,119,53,1,2,1,4,3,12,2025-10-29 11:12:00,2025-10-29 15:07:00,2025-10-29 16:25:00,13.403682,74.839398,Masked FIR summary for sexual assault case 0592.
593,100100045202400001,202400001,2024-09-05,101,45,1,1,2,5,2,10,2024-09-01 05:10:00,2024-09-01 06:51:00,2024-09-01 08:55:00,13.070039,76.167342,Masked FIR summary for theft case 0593.
594,300100044202000001,202000001,2020-09-05,99,44,3,1,2,7,3,10,2020-09-02 04:36:00,2020-09-02 06:42:00,2020-09-02 08:37:00,13.016045,76.040656,Masked FIR summary for burglary case 0594.
595,100100044202300006,202300006,2023-01-26,98,44,1,1,1,2,3,10,2023-01-24 05:47:00,2023-01-24 08:10:00,2023-01-24 08:59:00,13.004167,76.053653,Masked FIR summary for assault case 0595.
596,100030017202000003,202000003,2020-01-14,38,17,1,2,4,13,2,3,2020-01-12 20:19:00,2020-01-12 21:20:00,2020-01-12 21:44:00,12.32732,76.65407,Masked FIR summary for drug trafficking case 0596.
597,100100046202000005,202000005,2020-12-25,105,46,1,1,1,2,3,10,2020-12-24 11:17:00,2020-12-24 15:00:00,2020-12-24 15:16:00,12.946211,76.180075,Masked FIR summary for assault case 0597.
598,100110050202300003,202300003,2023-04-05,114,50,1,2,1,4,5,11,2023-04-03 09:40:00,2023-04-03 12:51:00,2023-04-03 14:37:00,13.999403,75.58059,Masked FIR summary for sexual assault case 0598.
599,100060030202400004,202400004,2024-09-20,68,30,1,1,3,11,2,6,2024-09-17 23:18:00,2024-09-18 00:25:00,2024-09-18 02:30:00,15.797845,74.455828,Masked FIR summary for cheque fraud case 0599.
600,100050024202200005,202200005,2022-05-15,53,24,1,1,4,12,5,5,2022-05-12 15:32:00,2022-05-12 17:47:00,2022-05-12 19:30:00,12.946908,74.93943,Masked FIR summary for drug possession case 0600.
601,100120052202100005,202100005,2021-10-30,116,52,1,1,3,9,4,12,2021-10-29 23:19:00,2021-10-30 00:53:00,2021-10-30 01:26:00,13.301159,74.761954,Masked FIR summary for fraud case 0601.
602,100080038202400005,202400005,2024-05-25,85,38,1,2,1,3,1,8,2024-05-23 06:05:00,2024-05-23 08:45:00,2024-05-23 09:42:00,15.397914,75.029907,Masked FIR summary for kidnapping case 0602.
603,100060029202100003,202100003,2021-06-24,66,29,1,1,3,10,2,6,2021-06-19 09:28:00,2021-06-19 12:23:00,2021-06-19 13:02:00,15.889044,74.514382,Masked FIR summary for cyber fraud case 0603.
604,100060030202400005,202400005,2024-02-03,68,30,1,2,2,6,4,6,2024-01-29 17:00:00,2024-01-29 19:55:00,2024-01-29 21:50:00,15.767954,74.434716,Masked FIR summary for robbery case 0604.
605,100020010202500002,202500002,2025-02-02,21,10,1,1,3,11,3,2,2025-02-01 06:51:00,2025-02-01 09:09:00,2025-02-01 09:23:00,13.26813,77.524231,Masked FIR summary for cheque fraud case 0605.
606,100010008202000003,202000003,2020-10-28,17,8,1,2,2,6,2,1,2020-10-23 20:07:00,2020-10-23 23:55:00,2020-10-24 02:47:00,12.992857,77.565229,Masked FIR summary for robbery case 0606.
607,800010004202400001,202400001,2024-02-15,6,4,8,2,1,3,2,1,2024-02-14 16:37:00,2024-02-14 18:50:00,2024-02-14 20:42:00,12.967289,77.615754,Masked FIR summary for kidnapping case 0607.
608,100100046202200004,202200004,2022-08-30,104,46,1,2,1,3,2,10,2022-08-26 05:18:00,2022-08-26 07:14:00,2022-08-26 09:16:00,12.975985,76.130208,Masked FIR summary for kidnapping case 0608.
609,100060029202500006,202500006,2025-09-17,66,29,1,1,2,8,5,6,2025-09-14 19:23:00,2025-09-14 23:11:00,2025-09-15 00:28:00,15.886333,74.595492,Masked FIR summary for vandalism case 0609.
610,100080036202400004,202400004,2024-06-08,79,36,1,2,2,6,4,8,2024-06-03 07:19:00,2024-06-03 10:55:00,2024-06-03 12:49:00,15.547413,75.085277,Masked FIR summary for robbery case 0610.
611,100090040202000003,202000003,2020-04-24,88,40,1,2,1,4,2,9,2020-04-24 02:55:00,2020-04-24 04:15:00,2020-04-24 05:35:00,15.224505,76.934263,Masked FIR summary for sexual assault case 0611.
612,100120052202500002,202500002,2025-11-17,116,52,1,1,1,2,4,12,2025-11-17 17:03:00,2025-11-17 20:42:00,2025-11-17 23:13:00,13.327047,74.730022,Masked FIR summary for assault case 0612.
613,100080036202300002,202300002,2023-06-20,80,36,1,1,3,11,3,8,2023-06-16 05:02:00,2023-06-16 05:48:00,2023-06-16 07:59:00,15.508582,75.082738,Masked FIR summary for cheque fraud case 0613.
614,300070032202000001,202000001,2020-04-03,71,32,3,1,3,11,2,7,2020-04-02 18:11:00,2020-04-02 20:27:00,2020-04-02 22:42:00,17.363762,76.876532,Masked FIR summary for cheque fraud case 0614.
615,100100045202400002,202400002,2024-06-12,101,45,1,2,2,6,4,10,2024-06-09 05:18:00,2024-06-09 07:20:00,2024-06-09 08:33:00,13.071129,76.158888,Masked FIR summary for robbery case 0615.
616,100090041202100002,202100002,2021-12-25,91,41,1,2,4,13,4,9,2021-12-23 03:03:00,2021-12-23 03:24:00,2021-12-23 04:13:00,15.109358,76.979108,Masked FIR summary for drug trafficking case 0616.
617,100040019202000005,202000005,2020-05-17,41,19,1,1,2,8,4,4,2020-05-12 19:43:00,2020-05-12 23:36:00,2020-05-13 01:42:00,13.26247,77.10359,Masked FIR summary for vandalism case 0617.
618,100010006202200002,202200002,2022-07-20,11,6,1,1,5,15,2,1,2022-07-17 18:51:00,2022-07-17 22:21:00,2022-07-17 22:31:00,13.006602,77.562641,Masked FIR summary for rioting case 0618.
619,100100044202100004,202100004,2021-03-29,99,44,1,2,1,1,3,10,2021-03-28 16:57:00,2021-03-28 19:09:00,2021-03-28 22:06:00,13.008491,76.001764,Masked FIR summary for murder case 0619.
620,100080037202500003,202500003,2025-03-14,82,37,1,2,1,3,3,8,2025-03-09 21:12:00,2025-03-10 00:15:00,2025-03-10 01:35:00,15.428803,74.973714,Masked FIR summary for kidnapping case 0620.
621,100070033202100003,202100003,2021-04-28,74,33,1,1,4,12,3,7,2021-04-27 20:19:00,2021-04-27 20:55:00,2021-04-27 21:27:00,17.242487,76.771578,Masked FIR summary for drug possession case 0621.
622,100020012202400002,202400002,2024-04-22,25,12,1,2,2,6,3,2,2024-04-18 08:43:00,2024-04-18 11:44:00,2024-04-18 12:14:00,13.157386,77.51775,Masked FIR summary for robbery case 0622.
623,100010007202400001,202400001,2024-08-28,13,7,1,1,3,11,1,1,2024-08-24 20:32:00,2024-08-24 23:52:00,2024-08-25 02:10:00,12.991274,77.557539,Masked FIR summary for cheque fraud case 0623.
624,100110048202300002,202300002,2023-01-02,107,48,1,1,3,11,2,11,2022-12-29 23:41:00,2022-12-30 03:11:00,2022-12-30 04:16:00,13.963054,75.553109,Masked FIR summary for cheque fraud case 0624.
625,300040019202100001,202100001,2021-10-28,42,19,3,1,2,8,2,4,2021-10-24 16:26:00,2021-10-24 19:02:00,2021-10-24 19:32:00,13.290472,77.106901,Masked FIR summary for vandalism case 0625.
626,100090041202000003,202000003,2020-10-01,92,41,1,1,3,10,2,9,2020-09-30 09:16:00,2020-09-30 10:35:00,2020-09-30 10:57:00,15.107944,77.000455,Masked FIR summary for cyber fraud case 0626.
627,100030015202000002,202000002,2020-10-19,33,15,1,1,4,12,2,3,2020-10-14 06:54:00,2020-10-14 07:29:00,2020-10-14 07:34:00,12.400209,76.550711,Masked FIR summary for drug possession case 0627.
628,300090042202400001,202400001,2024-04-02,94,42,3,1,3,11,4,9,2024-04-01 19:47:00,2024-04-01 21:16:00,2024-04-01 22:10:00,15.033097,76.809794,Masked FIR summary for cheque fraud case 0628.
629,100020012202300005,202300005,2023-09-04,27,12,1,1,2,7,2,2,2023-09-02 11:12:00,2023-09-02 14:00:00,2023-09-02 16:56:00,13.105394,77.478323,Masked FIR summary for burglary case 0629.
630,100010004202500005,202500005,2025-10-21,6,4,1,2,1,3,2,1,2025-10-21 02:24:00,2025-10-21 05:14:00,2025-10-21 05:45:00,13.005663,77.681393,Masked FIR summary for kidnapping case 0630.
631,800040021202300001,202300001,2023-12-25,46,21,8,2,4,13,3,4,2023-12-20 09:33:00,2023-12-20 10:19:00,2023-12-20 12:18:00,13.384659,77.038799,Masked FIR summary for drug trafficking case 0631.
632,100010005202500001,202500001,2025-04-30,9,5,1,2,4,13,6,1,2025-04-26 06:01:00,2025-04-26 09:29:00,2025-04-26 10:26:00,12.945595,77.533744,Masked FIR summary for drug trafficking case 0632.
633,400050024202200001,202200001,2022-02-22,54,24,4,1,4,12,2,5,2022-02-20 04:12:00,2022-02-20 06:53:00,2022-02-20 08:54:00,12.893545,74.96861,Masked FIR summary for drug possession case 0633.
634,100060029202500007,202500007,2025-04-08,65,29,1,1,3,10,4,6,2025-04-06 23:01:00,2025-04-07 02:53:00,2025-04-07 03:48:00,15.865574,74.539757,Masked FIR summary for cyber fraud case 0634.
635,100040020202400002,202400002,2024-04-27,45,20,1,2,4,13,3,4,2024-04-23 19:10:00,2024-04-23 20:39:00,2024-04-23 21:11:00,13.390521,77.056025,Masked FIR summary for drug trafficking case 0635.
636,100010005202000003,202000003,2020-01-21,8,5,1,1,3,9,4,1,2020-01-18 20:23:00,2020-01-18 22:49:00,2020-01-19 01:10:00,12.90641,77.56125,Masked FIR summary for fraud case 0636.
637,100120054202100003,202100003,2021-05-15,122,54,1,1,2,5,5,12,2021-05-11 07:12:00,2021-05-11 08:30:00,2021-05-11 10:54:00,13.221639,74.798211,Masked FIR summary for theft case 0637.
638,100030017202500003,202500003,2025-10-07,39,17,1,1,4,12,5,3,2025-10-04 07:58:00,2025-10-04 10:16:00,2025-10-04 11:07:00,12.336503,76.665486,Masked FIR summary for drug possession case 0638.
639,100080037202400001,202400001,2024-10-04,84,37,1,1,2,8,3,8,2024-10-01 09:06:00,2024-10-01 10:52:00,2024-10-01 13:37:00,15.429699,74.990793,Masked FIR summary for vandalism case 0639.
640,100090041202500001,202500001,2025-04-19,92,41,1,1,2,5,1,9,2025-04-18 04:58:00,2025-04-18 07:44:00,2025-04-18 09:11:00,15.093438,76.941552,Masked FIR summary for theft case 0640.
641,100010003202500005,202500005,2025-03-11,2,3,1,2,1,4,3,1,2025-03-07 09:50:00,2025-03-07 13:33:00,2025-03-07 16:14:00,12.919414,77.564198,Masked FIR summary for sexual assault case 0641.
642,100120053202400003,202400003,2024-09-12,118,53,1,2,1,1,2,12,2024-09-09 15:18:00,2024-09-09 16:09:00,2024-09-09 16:56:00,13.348507,74.775025,Masked FIR summary for murder case 0642.
643,100060028202500002,202500002,2025-07-08,62,28,1,1,5,15,4,6,2025-07-04 17:59:00,2025-07-04 19:12:00,2025-07-04 21:40:00,15.877492,74.417647,Masked FIR summary for rioting case 0643.
644,100100044202100005,202100005,2021-03-27,98,44,1,1,2,7,2,10,2021-03-26 03:39:00,2021-03-26 05:59:00,2021-03-26 08:07:00,12.96201,76.079145,Masked FIR summary for burglary case 0644.
645,100010005202400003,202400003,2024-01-25,9,5,1,1,5,15,3,1,2024-01-21 06:57:00,2024-01-21 08:28:00,2024-01-21 08:38:00,12.942425,77.542071,Masked FIR summary for rioting case 0645.
646,100010005202200004,202200004,2022-11-04,7,5,1,1,5,14,2,1,2022-11-01 00:25:00,2022-11-01 00:58:00,2022-11-01 01:59:00,12.894528,77.564554,Masked FIR summary for unlawful assembly case 0646.
647,100040019202300004,202300004,2023-06-17,40,19,1,1,4,12,2,4,2023-06-15 13:23:00,2023-06-15 15:48:00,2023-06-15 18:08:00,13.304939,77.091996,Masked FIR summary for drug possession case 0647.
648,800040020202200001,202200001,2022-06-06,44,20,8,1,3,11,4,4,2022-06-02 03:14:00,2022-06-02 04:36:00,2022-06-02 07:31:00,13.348191,77.077301,Masked FIR summary for cheque fraud case 0648.
649,100050024202300003,202300003,2023-05-05,52,24,1,1,3,9,2,5,2023-05-04 15:34:00,2023-05-04 17:13:00,2023-05-04 19:46:00,12.858142,75.01308,Masked FIR summary for fraud case 0649.
650,100050024202300004,202300004,2023-11-23,53,24,1,1,3,10,3,5,2023-11-19 00:38:00,2023-11-19 01:37:00,2023-11-19 02:13:00,12.923176,74.979264,Masked FIR summary for cyber fraud case 0650.
651,100030014202100002,202100002,2021-01-27,29,14,1,2,1,1,2,3,2021-01-25 17:05:00,2021-01-25 20:32:00,2021-01-25 22:50:00,12.417583,76.687745,Masked FIR summary for murder case 0651.
652,100120052202500003,202500003,2025-08-03,117,52,1,1,5,14,3,12,2025-07-31 11:01:00,2025-07-31 11:56:00,2025-07-31 13:29:00,13.338904,74.685611,Masked FIR summary for unlawful assembly case 0652.
653,100040021202400002,202400002,2024-10-05,46,21,1,1,1,2,2,4,2024-10-01 10:35:00,2024-10-01 12:48:00,2024-10-01 14:23:00,13.379144,77.056944,Masked FIR summary for assault case 0653.
654,100040021202400003,202400003,2024-07-17,48,21,1,1,3,9,2,4,2024-07-14 13:40:00,2024-07-14 17:25:00,2024-07-14 18:16:00,13.32184,77.12131,Masked FIR summary for fraud case 0654.
655,100020011202300002,202300002,2023-01-11,22,11,1,2,1,3,4,2,2023-01-11 18:05:00,2023-01-11 19:42:00,2023-01-11 22:19:00,13.259673,77.525389,Masked FIR summary for kidnapping case 0655.
656,100040019202100002,202100002,2021-11-09,41,19,1,2,2,6,4,4,2021-11-07 01:16:00,2021-11-07 02:43:00,2021-11-07 03:35:00,13.343899,77.082351,Masked FIR summary for robbery case 0656.
657,100030017202100002,202100002,2021-09-12,38,17,1,1,3,9,3,3,2021-09-09 03:10:00,2021-09-09 05:35:00,2021-09-09 06:40:00,12.336754,76.684519,Masked FIR summary for fraud case 0657.
658,100030014202300002,202300002,2023-09-04,30,14,1,1,3,9,3,3,2023-08-30 08:05:00,2023-08-30 10:13:00,2023-08-30 11:11:00,12.41368,76.71956,Masked FIR summary for fraud case 0658.
659,100120054202000002,202000002,2020-07-18,123,54,1,1,2,5,2,12,2020-07-16 00:38:00,2020-07-16 04:38:00,2020-07-16 05:50:00,13.316673,74.705503,Masked FIR summary for theft case 0659.
660,100100044202500004,202500004,2025-10-24,98,44,1,2,2,6,3,10,2025-10-23 10:44:00,2025-10-23 11:09:00,2025-10-23 12:37:00,12.972909,76.023579,Masked FIR summary for robbery case 0660.
661,100020010202300002,202300002,2023-03-05,19,10,1,2,1,4,1,2,2023-03-01 01:21:00,2023-03-01 04:13:00,2023-03-01 05:41:00,13.255943,77.443439,Masked FIR summary for sexual assault case 0661.
662,100050025202400003,202400003,2024-12-15,57,25,1,2,2,6,3,5,2024-12-15 02:20:00,2024-12-15 04:21:00,2024-12-15 04:35:00,12.746747,74.889153,Masked FIR summary for robbery case 0662.
663,100030017202300006,202300006,2023-01-06,38,17,1,1,5,15,2,3,2023-01-02 14:23:00,2023-01-02 16:15:00,2023-01-02 17:20:00,12.270507,76.633891,Masked FIR summary for rioting case 0663.
